%besme llahe rahmane rahim va tavakalto ala llah
@relation multiClassDataSet

@attribute POS {V, ADJ, N, ADR, ADV, CONJ, NUM, POSTP, PR, PSUS, SUBR, PREP, PUNC, LATIN, ARAB, UNKNOWN}
@attribute synTag {NE, APP, NCL, AJUCL, PARCL, TAM, NPRT, NPP, VPRT, COMPP, NPOSTMOD, NPREMOD, PUNC, SBJ, NVE, ENC, ADVRB, NADV, ADJADV, PRD, ACL, AVCL, VCL, AJPP, ADVPP, ADVC, NEZ, ADVEZ, PROG, MOS, MOZ, OBJ, OBJ2, VPP, MESU, AJCONJ, PCONJ, NCONJ, VCONJ, AVCONJ, POSDEP, PREDEP, APOSTMOD, APREMOD, ROOT, UNKNOWN}
@attribute semTag {Arg0, Arg1, Arg2, Arg3, Arg4, Arg5, ArgM_COM, ArgM_LOC, ArgM_DIR,  ArgM_GOL, ArgM_MNR, ArgM_TMP, ArgM_EXT, ArgM_REC, ArgM_PRP, ArgM_CAU, ArgM_DIS, ArgM_MOD, ArgM_NEG, ArgM_ADV, ArgM_CND, ArgM_INS, null}
@attribute superWsd {هست§n-12706, نفر§n-13075, مسبب§n-13036, جانور§n-12239, جان_دار§n-10393, ساختار§n-12875, موقعيت§n-13554, جا§n-12733, شيء§n-12703, چيز§n-10392, ماده§n-14032, مشخصه§n-12756, خصوصيت_رواني§n-12725, دوره_زماني§n-12603, اندازه§n-12768, رخداد§n-13136, رابطه§n-13628, گروه§n-12753, گروه§n-13239, خبر§n-12766, null}
@attribute depended {YES, NO}
@attribute class {role, role_action, role_state, role_intent, role_emotion, dynamic_object, dynamic_object_action, dynamic_object_state, static_object, static_object_state, location, time, scene_emotion, scene_goal, unknown}

@data
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, OBJ, Arg1, خبر§n-12766, NO, unknown
N, NCONJ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
PR, POSDEP, null, null, YES, role
N, NVE, null, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, NO, role
N, OBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
PREP, NPP, Arg3, جا§n-12733, YES, location
N, NVE, null, خبر§n-12766, YES, role_intent
N, ADVRB, ArgM_MNR, هست§n-12706, NO, unknown
N, NPP, null, رخداد§n-13136, YES, role_intent
N, OBJ, Arg1, رخداد§n-13136, NO, unknown
ADJ, MOS, Arg2, مشخصه§n-12756, NO, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
UNKNOWN, ADVRB, ArgM_ADV, null, YES, role_intent
N, OBJ, Arg1, شیء§n-12703, YES, static_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, static_object_state
N, MOZ, null, ساختار§n-12875, YES, location
N, MOZ, null, null, YES, role
N, NVE, null, مشخصه§n-12756, YES, unknown
N, OBJ, Arg1, نفر§n-13075, NO, role
PREP, VPP, Arg3, null, NO, role_state
N, POSDEP, null, هست§n-12706, YES, role_intent
N, MOZ, null, شيء§n-12703, YES, static_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, static_object_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, NO, role
PREP, ADVRB, ArgM_TMP, null, NO, unknown
N, MOZ, Arg1, شيء§n-12703, YES, static_object
ADJ, MOS, Arg2, مشخصه§n-12756, YES, unknown
N, AJPP, null, null, YES, role
N, OBJ, Arg1, شيء§n-12703, NO, static_object
V, ROOT, null, رخداد§n-13136, NO, role_action
UNKNOWN, ADVRB, ArgM_DIS, null, NO, unknown
PREP, ADVRB, ArgM_ADV, null, NO, unknown
N, POSDEP, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg0, null, NO, role
PREP, NPP, null, null, YES, unknown
N, POSDEP, null, نفر§n-13075, YES, role_state
PREP, VPP, Arg3, جا§n-12733, NO, location
N, POSDEP, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, NPP, Arg3, null, YES, unknown
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, خصوصيت_رواني§n-12725, NO, unknown
V, ROOT, null, null, NO, unknown
N, SBJ, Arg1, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
PR, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, Arg4, مشخصه§n-12756, YES, location
N, MOZ, null, نفر§n-13075, YES, role
PREP, ADVRB, ArgM_LOC, جا§n-12733, NO, location
PR, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, NO, role_state
N, NCONJ, null, هست§n-12706, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, unknown
N, MOZ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, NVE, null, خصوصيت_رواني§n-12725, YES, role_intent
PR, NPP, Arg3, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_ADV, رخداد§n-13136, YES, role_action
N, MOZ, null, رخداد§n-13136, YES, unknown
N, VPP, Arg3, خصوصيت_رواني§n-12725, YES, role_state
V, VCONJ, null, null, YES, role_action
N, NVE, null, مشخصه§n-12756, YES, role_emotion
UNKNOWN, ADVRB, ArgM_ADV, مشخصه§n-12756, YES, unknown
N, MOS, Arg2, نفر§n-13075, YES, role
N, OBJ, Arg1, رخداد§n-13136, NO, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
UNKNOWN, ADVRB, ArgM_ADV, مشخصه§n-12756, YES, unknown
N, MOS, Arg2, نفر§n-13075, YES, role
V, PRD, null, null, YES, unknown
N, SBJ, Arg0, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, role_state
N, NVE, null, رخداد§n-13136, YES, role_intent
PR, VPP, Arg3, نفر§n-13075, YES, role
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, unknown
N, ADVRB, ArgM_ADV, مشخصه§n-12756, YES, unknown
N, NCONJ, null, مشخصه§n-12756, YES, unknown
N, VPP, Arg3, مشخصه§n-12756, YES, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, MOS, Arg1, مشخصه§n-12756, YES, unknown
N, NPP, null, null, YES, unknown
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
PREP, ADVRB, ArgM_CAU, null, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, role_state
N, NCONJ, null, null, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_state
N, NVE, null, مشخصه§n-12756, YES, unknown
V, PRD, null, null, YES, role_action
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, unknown
N, OBJ, Arg1, مشخصه§n-12756, YES, unknown
N, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
PREP, ADVRB, ArgM_CAU, null, YES, unknown
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, رخداد§n-13136, YES, unknown
N, MOZ, Arg1, رخداد§n-13136, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
PREP, ADVRB, ArgM_TMP, null, YES, unknown
N, POSDEP, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NVE, null, null, YES, unknown
N, MOZ, null, نفر§n-13075, YES, role
PR, VPP, Arg3, نفر§n-13075, YES, role
N, SBJ, Arg1, شيء§n-12703, YES, static_object
PR, VPP, Arg3, نفر§n-13075, YES, role
N, POSDEP, null, رابطه§n-13628, YES, unknown
N, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, YES, role_action
PREP, VPP, Arg4, جا§n-12733, YES, location
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, رخداد§n-13136, YES, role_intent
N, NPP, null, null, YES, location
PREP, NPP, null, null, YES, unknown
N, POSDEP, null, گروه§n-12753, YES, location
N, ADVRB, ArgM_MNR, مشخصه§n-12756, YES, unknown
N, MOZ, null, null, YES, role_state
N, NPP, Arg3, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, خبر§n-12766, YES, role_state
V, VCONJ, null, رخداد§n-13136, NO, role_action
PR, OBJ, Arg1, null, NO, role
N, VPP, Arg4, ساختار§n-12875, NO, location
V, ROOT, null, رخداد§n-13136, NO, role_action
PR, SBJ, Arg0, نفر§n-13075, NO, role
PREP, ADVRB, ArgM_TMP, null, NO, unknown
N, POSDEP, null, مشخصه§n-12756, YES, role_state
N, NPP, null, ساختار§n-12875, YES, location
PREP, ADVRB, ArgM_LOC, null, NO, unknown
PR, POSDEP, null, نفر§n-13075, YES, role
N, VPP, Arg3, رخداد§n-13136, NO, role_state
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPRT, null, خصوصيت_رواني§n-12725, YES, role_intent
N, MOZ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
N, ADVRB, ArgM_TMP, دوره زمانی§n-12603, YES, time
N, MOZ, null, دوره زماني§n-12603, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
V, VCONJ, null, null, YES, role_action
N, NPP, Arg3, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, POSDEP, null, نفر§n-13075, YES, role
N, MOS, Arg2, خصوصيت_رواني§n-12725, YES, unknown
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, unknown
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
ADJ, NPREMOD, null, null, YES, unknown
N, OBJ, Arg1, مشخصه§n-12756, YES, role_state
PREP, NPP, null, null, YES, unknown
N, POSDEP, null, شيء§n-12703, YES, static_object
N, MOS, Arg2, رخداد§n-13136, YES, role_state
SUBR, ROOT, ArgM_DIS, null, NO, unknown
N, NVE, null, رخداد§n-13136, YES, role_intent
N, VPP, Arg3, null, YES, location
N, NVE, null, رخداد§n-13136, YES, role_state
PR, SBJ, Arg1, گروه§n-12753, YES, role
N, AJPP, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
UNKNOWN, ADVRB, ArgM_EXT, null, YES, unknown
N, VPP, Arg3, هست§n-12706, YES, static_object
N, SBJ, Arg1, خبر§n-12766, YES, unknown
V, PRD, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOS, Arg2, null, YES, role
N, MOZ, null, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_MNR, نفر§n-13075, NO, role
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg1, جا§n-12733, YES, location
N, MOZ, null, رخداد§n-13136, YES, location
N, MOZ, null, گروه§n-12753, YES, role
N, MOS, Arg2, null, YES, location
N, POSDEP, null, گروه§n-12753, YES, location
N, NCONJ, null, گروه§n-12753, YES, location
N, POSDEP, null, جا§n-12733, YES, location
N, MOZ, null, گروه§n-12753, YES, location
PR, SBJ, Arg1, گروه§n-12753, YES, role
N, MOS, Arg2, گروه§n-12753, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
UNKNOWN, ADVRB, ArgM_ADV, null, YES, unknown
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, جا§n-12733, YES, location
ADJ, AJCONJ, null, مشخصه§n-12756, YES, static_object_state
PR, SBJ, Arg1, گروه§n-12753, YES, role
N, MOS, Arg2, گروه§n-12753, YES, role
ADJ, NPOSTMOD, null, null, YES, role_state
ADJ, AJCONJ, null, null, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
PR, SBJ, Arg1, گروه§n-12753, NO, role
V, ROOT, null, رخداد§n-13136, NO, unknown
N, NVE, null, رابطه§n-13628, YES, unknown
N, VPP, Arg3, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, رخداد§n-13136, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, unknown
PREP, AJPP, null, null, YES, unknown
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, گروه§n-12753, YES, role
N, NPP, Arg3, رخداد§n-13136, YES, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, خبر§n-12766, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
PR, SBJ, Arg0, گروه§n-12753, YES, role
N, OBJ, Arg1, خبر§n-12766, YES, role_intent
PR, MOZ, null, نفر§n-13075, YES, role
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, NVE, null, خصوصيت_رواني§n-12725, NO, unknown
N, MOZ, Arg1, null, YES, role_state
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg1, گروه§n-12753, YES, role
N, OBJ, Arg1, خصوصيت_رواني§n-12725, YES, unknown
PREP, VPP, Arg3, null, YES, unknown
N, POSDEP, null, null, YES, static_object
PR, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, مشخصه§n-12756, YES, role_state
V, VCONJ, null, null, YES, unknown
ADJ, MOS, Arg2, null, YES, role_state
N, AJPP, null, مشخصه§n-12756, YES, role_state
N, NCONJ, null, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, نفر§n-13075, YES, role
PR, OBJ, Arg1, گروه§n-12753, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
V, VCONJ, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, رخداد§n-13136, NO, unknown
N, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, مشخصه§n-12756, NO, unknown
PR, POSDEP, null, گروه§n-12753, YES, role
V, ROOT, null, رخداد§n-13136, NO, unknown
N, SBJ, Arg0, نفر§n-13075, YES, role
N, NPP, Arg3, دوره_زماني§n-12603, YES, unknown
PR, VPP, Arg3, گروه§n-12753, YES, role
N, NVE, null, مشخصه§n-12756, YES, role_state
N, NPP, Arg3, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, خصوصيت_رواني§n-12725, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
PREP, VPP, Arg4, جا§n-12733, YES, location
N, POSDEP, null, نفر§n-13075, YES, role
N, NVE, null, رخداد§n-13136, YES, role_intent
N, MOZ, Arg1, خبر§n-12766, YES, role_state
N, SBJ, Arg1, null, YES, dynamic_object
PR, POSDEP, null, گروه§n-12753, YES, role
ADJ, MOS, Arg2, null, YES, static_object_state
N, SBJ, Arg0, null, NO, static_object_state
N, NCONJ, null, null, YES, static_object_state
N, VPP, Arg3, جا§n-12733, NO, location
V, ROOT, null, رخداد§n-13136, NO, unknown
PR, SBJ, Arg0, گروه§n-12753, YES, role
N, VPP, Arg3, null, YES, role_state
N, NVE, null, رابطه§n-13628, YES, role_intent
N, ADVRB, null, null, YES, unknown
N, SBJ, Arg1, خصوصيت_رواني§n-12725, YES, role_intent
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, null, YES, unknown
N, OBJ, Arg1, رخداد§n-13136, YES, unknown
PR, POSDEP, null, گروه§n-12753, YES, role
ADJ, MOS, Arg2, null, YES, unknown
N, SBJ, Arg0, خصوصيت_رواني§n-12725, YES, unknown
ADJ, NPOSTMOD, null, null, YES, role_state
N, OBJ, Arg0, null, YES, static_object
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, static_object_state
PR, POSDEP, null, گروه§n-12753, YES, role
ADJ, MOS, Arg2, null, YES, static_object_state
N, MOZ, null, دوره_زماني§n-12603, YES, time
N, POSDEP, null, دوره_زماني§n-12603, YES, time
PR, POSDEP, null, گروه§n-12753, YES, role
V, VCONJ, null, null, YES, unknown
ADJ, NPREMOD, null, null, YES, role
PR, OBJ, Arg1, گروه§n-12753, YES, role
ADJ, AJCONJ, null, مشخصه§n-12756, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, unknown
N, OBJ, Arg1, شيء§n-12703, YES, static_object
ADJ, MOS, Arg2, null, YES, static_object_state
V, PRD, null, رخداد§n-13136, YES, role_action
PREP, ADVRB, ArgM_MNR, null, YES, unknown
ADJ, NPREMOD, null, null, YES, role
PR, SBJ, Arg1, گروه§n-12753, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg1, نفر§n-13075, YES, role
N, NCONJ, null, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, NPP, Arg3, رخداد§n-13136, YES, unknown
N, NVE, null, null, YES, role_state
V, PRD, null, رخداد§n-13136, YES, role_action
PR, SBJ, Arg0, null, YES, role
PREP, ADVRB, ArgM_TMP, null, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, time
N, MOZ, null, رخداد§n-13136, YES, unknown
N, NCONJ, null, مشخصه§n-12756, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, NPP, Arg4, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
ADJ, NPREMOD, null, مشخصه§n-12756, YES, time
N, ADVRB, ArgM_TMP, دوره زماني§n-12603, NO, time
N, NVE, null, رخداد§n-13136, NO, role_intent
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, null, YES, role_state
N, MOZ, null, نفر§n-13075, YES, role
N, ADVRB, ArgM_LOC, جا§n-12733, YES, location
N, MOZ, null, جا§n-12733, YES, location
N, POSDEP, null, جا§n-12733, YES, location
N, NPP, Arg3, خصوصيت_رواني§n-12725, YES, role_intent
N, NVE, null, خبر§n-12766, YES, role_intent
V, NCL, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role
N, ADVRB, ArgM_ADV, null, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, NVE, null, خصوصيت_رواني§n-12725, YES, role_state
N, VPP, Arg4, جا§n-12733, YES, location
N, MOZ, null, null, YES, location
N, POSDEP, null, گروه§n-12753, YES, location
N, MOZ, null, جا§n-12733, YES, location
ADJ, MOS, Arg2, null, YES, role_state
N, AJPP, null, رخداد§n-13136, YES, role_state
N, NCONJ, null, رخداد§n-13136, YES, role_state
UNKNOWN, PREDEP, null, null, YES, unknown
N, NCONJ, null, رخداد§n-13136, YES, role_state
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
PREP, VPP, Arg3, null, YES, unknown
N, POSDEP, null, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, ADVC, Arg2, دوره زماني§n-12603, YES, time
N, NVE, null, رخداد§n-13136, YES, role_intent
PR, OBJ, Arg1, گروه§n-12753, YES, role
PREP, NPP, Arg3, null, YES, unknown
N, POSDEP, null, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, خبر§n-12766, YES, role_intent
V, VCONJ, null, رخداد§n-13136, YES, role_action
N, VPP, Arg3, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, role_intent
V, VCONJ, null, null, NO, role_action
N, NPP, Arg3, null, YES, role
N, NVE, null, رخداد§n-13136, NO, unknown
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
N, OBJ, Arg1, گروه§n-12753, YES, role
N, NPP, Arg3, خصوصيت_رواني§n-12725, YES, unknown
N, NVE, null, خبر§n-12766, YES, role_intent
PR, OBJ, Arg1, گروه§n-12753, YES, role
N, VPP, Arg3, رخداد§n-13136, YES, unknown
N, POSDEP, null, مشخصه§n-12756, YES, role_intent
N, MOS, Arg2, رخداد§n-13136, YES, role_state
N, MOZ, null, خصوصيت_رواني§n-12725, YES, unknown
PREP, NPP, null, null, YES, unknown
ADJ, MOS, Arg2, null, YES, role_state
N, AJPP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, null, YES, unknown
V, VCL, null, رخداد§n-13136, YES, unknown
N, SBJ, Arg1, رخداد§n-13136, YES, unknown
N, MOZ, null, رخداد§n-13136, YES, role_action
N, MOS, Arg2, نفر§n-13075, YES, role
N, SBJ, Arg0, خصوصيت_رواني§n-12725, NO, role_intent
N, MOZ, null, نفر§n-13075, YES, role
N, NVE, null, مشخصه§n-12756, NO, unknown
PREP, NPP, Arg3, null, YES, unknown
N, POSDEP, null, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, unknown
UNKNOWN, ADVRB, ArgM_ADV, null, YES, unknown
N, ADVRB, ArgM_LOC, رخداد§n-13136, YES, unknown
ADJ, NPOSTMOD, null, null, YES, unknown
PR, VPP, Arg3, گروه§n-12753, YES, role
N, NVE, null, null, YES, role_state
V, VCONJ, null, null, NO, role_action
N, VPP, Arg3, نفر§n-13075, NO, role
N, NPP, Arg3, جا§n-12733, YES, location
N, NVE, null, رخداد§n-13136, YES, role_intent
V, PRD, null, رخداد§n-13136, YES, role_action
N, NVE, null, خصوصيت_رواني§n-12725, NO, role_state
V, ROOT, null, null, NO, role_action
N, SBJ, Arg0, اندازه§n-12768, YES, role
N, NPP, null, هست§n-12706, YES, role
N, POSDEP, null, رخداد§n-13136, YES, role_intent
N, MOZ, null, گروه§n-12753, YES, role
N, MOZ, null, نفر§n-13075, YES, role
N, VPP, Arg4, شيء§n-12703, YES, location
V, VCONJ, null, رخداد§n-13136, NO, role_action
PREP, VPP, Arg4, null, NO, unknown
N, POSDEP, null, نفر§n-13075, YES, role
V, ROOT, null, رخداد§n-13136, NO, role_action
N, SBJ, Arg1, نفر§n-13075, YES, role
N, ADVRB, ArgM_TMP, هست§n-12706, YES, time
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, NEZ, null, رخداد§n-13136, YES, role_action
N, MOZ, null, رخداد§n-13136, YES, role_action
PR, MOZ, null, نفر§n-13075, YES, role
PR, SBJ, Arg0, هست§n-12706, YES, role
N, MOS, Arg2, نفر§n-13075, YES, role_state
V, VCONJ, null, رخداد§n-13136, YES, unknown
UNKNOWN, ADVRB, ArgM_TMP, مشخصه§n-12756, YES, time
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_emotion
V, VCL, null, رخداد§n-13136, YES, unknown
N, MOS, Arg2, مشخصه§n-12756, YES, role_state
N, SBJ, Arg0, نفر§n-13075, YES, role
PREP, ADVRB, ArgM_ADV, null, YES, unknown
N, POSDEP, null, رخداد§n-13136, YES, role_state
N, MOZ, null, گروه§n-12753, YES, role
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
ADJ, AJCONJ, null, null, YES, role_state
PR, MOZ, null, نفر§n-13075, YES, role
N, POSDEP, null, مشخصه§n-12756, YES, role_state
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, NVE, null, مشخصه§n-12756, YES, unknown
PR, OBJ, Arg1, هست§n-12706, YES, role
N, AJPP, null, رخداد§n-13136, YES, role_intent
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, role_state
N, MOZ, null, گروه§n-12753, YES, role
ADJ, MOS, Arg2, مشخصه§n-12756, YES, role_intent
N, SBJ, Arg1, مشخصه§n-12756, YES, role
ADJ, MOS, Arg2, null, YES, role_state
N, NEZ, null, جا§n-12733, YES, location
N, MOZ, null, نفر§n-13075, YES, role
N, SBJ, Arg0, نفر§n-13075, YES, role
N, VPP, Arg3, نفر§n-13075, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
N, OBJ, Arg1, رخداد§n-13136, YES, unknown
N, MOZ, null, مشخصه§n-12756, YES, role
N, ADVPP, null, گروه§n-12753, YES, role
PR, MOZ, null, نفر§n-13075, YES, role
UNKNOWN, ADVC, Arg2, مشخصه§n-12756, YES, role_intent
ADJ, MOS, Arg2, null, YES, role_state
N, NEZ, null, گروه§n-12753, YES, role
N, VPP, Arg3, شيء§n-12703, YES, location
N, MOZ, null, جا§n-12733, YES, location
ADJ, PREDEP, null, مشخصه§n-12756, YES, static_object_state
N, MOZ, null, مشخصه§n-12756, YES, static_object
N, OBJ, null, گروه§n-12753, YES, role
N, NVE, null, خبر§n-12766, YES, role_intent
N, SBJ, Arg0, نفر§n-13075, YES, role
PR, NPP, Arg3, گروه§n-12753, YES, role
N, NVE, null, خبر§n-12766, YES, role_state
N, NVE, null, رابطه§n-13628, YES, unknown
ADJ, NPOSTMOD, null, مشخصه§n-12756, YES, unknown
V, PRD, null, رخداد§n-13136, YES, role_action
N, SBJ, Arg0, گروه§n-12753, NO, role
PR, MOZ, null, نفر§n-13075, YES, role
V, ROOT, null, null, NO, role_action
N, SBJ, Arg0, نفر§n-13075, YES, role
